,Course_ID,Year,Course_Duration,Course_Ress_Digit,Course_Ress_inClass,Resources_Amount,Resources_Rank,Resources_Type_Basic
35765,520,2015,9,2,4,6,1,Exercise
35766,520,2015,9,2,4,6,2,Video
35767,520,2015,9,2,4,6,3,Exercise
35768,520,2015,9,2,4,6,4,Lecture
35769,520,2015,9,2,4,6,5,Video
35770,520,2015,9,2,4,6,6,Examen
35771,521,2015,8,2,3,5,1,Video
35772,521,2015,8,2,3,5,2,Lecture
35773,521,2015,8,2,3,5,3,QCM
35774,521,2015,8,2,3,5,4,Lecture
35775,521,2015,8,2,3,5,5,Exercise
35776,522,2015,15,2,7,9,1,Video
35777,522,2015,15,2,7,9,2,Lecture
35778,522,2015,15,2,7,9,3,Lecture
35779,522,2015,15,2,7,9,4,Lecture
35780,522,2015,15,2,7,9,5,QCM
35781,522,2015,15,2,7,9,6,Lecture
35782,522,2015,15,2,7,9,7,Exercise
35783,522,2015,15,2,7,9,8,Lecture
35784,522,2015,15,2,7,9,9,Examen
35785,523,2015,60,1,20,21,1,Exercise
35786,523,2015,60,1,20,21,2,Lecture
35787,523,2015,60,1,20,21,3,Exercise
35788,523,2015,60,1,20,21,4,Lecture
35789,523,2015,60,1,20,21,5,Exercise
35790,523,2015,60,1,20,21,6,Lecture
35791,523,2015,60,1,20,21,7,Lecture
35792,523,2015,60,1,20,21,8,Lecture
35793,523,2015,60,1,20,21,9,Lecture
35794,523,2015,60,1,20,21,10,Lecture
35795,523,2015,60,1,20,21,11,Lecture
35796,523,2015,60,1,20,21,12,Exercise
35797,523,2015,60,1,20,21,13,Exercise
35798,523,2015,60,1,20,21,14,Lecture
35799,523,2015,60,1,20,21,15,Exercise
35800,523,2015,60,1,20,21,16,QCM
35801,523,2015,60,1,20,21,17,Lecture
35802,523,2015,60,1,20,21,18,Lecture
35803,523,2015,60,1,20,21,19,Lecture
35804,523,2015,60,1,20,21,20,Lecture
35805,523,2015,60,1,20,21,21,Examen
35806,524,2015,35,1,18,19,1,Exercise
35807,524,2015,35,1,18,19,2,Lecture
35808,524,2015,35,1,18,19,3,Lecture
35809,524,2015,35,1,18,19,4,Lecture
35810,524,2015,35,1,18,19,5,Lecture
35811,524,2015,35,1,18,19,6,Lecture
35812,524,2015,35,1,18,19,7,Video
35813,524,2015,35,1,18,19,8,Lecture
35814,524,2015,35,1,18,19,9,Lecture
35815,524,2015,35,1,18,19,10,Exercise
35816,524,2015,35,1,18,19,11,Lecture
35817,524,2015,35,1,18,19,12,Lecture
35818,524,2015,35,1,18,19,13,Exercise
35819,524,2015,35,1,18,19,14,Lecture
35820,524,2015,35,1,18,19,15,Lecture
35821,524,2015,35,1,18,19,16,Exercise
35822,524,2015,35,1,18,19,17,Exercise
35823,524,2015,35,1,18,19,18,Lecture
35824,524,2015,35,1,18,19,19,Examen
35825,525,2015,15,1,11,12,1,Lecture
35826,525,2015,15,1,11,12,2,Lecture
35827,525,2015,15,1,11,12,3,Lecture
35828,525,2015,15,1,11,12,4,Exercise
35829,525,2015,15,1,11,12,5,Lecture
35830,525,2015,15,1,11,12,6,Lecture
35831,525,2015,15,1,11,12,7,QCM
35832,525,2015,15,1,11,12,8,Lecture
35833,525,2015,15,1,11,12,9,Lecture
35834,525,2015,15,1,11,12,10,Lecture
35835,525,2015,15,1,11,12,11,Exercise
35836,525,2015,15,1,11,12,12,Examen
35837,526,2015,6,1,4,5,1,Lecture
35838,526,2015,6,1,4,5,2,Video
35839,526,2015,6,1,4,5,3,Exercise
35840,526,2015,6,1,4,5,4,Lecture
35841,526,2015,6,1,4,5,5,Examen
35842,527,2015,15,1,12,13,1,Lecture
35843,527,2015,15,1,12,13,2,Lecture
35844,527,2015,15,1,12,13,3,Exercise
35845,527,2015,15,1,12,13,4,Lecture
35846,527,2015,15,1,12,13,5,Lecture
35847,527,2015,15,1,12,13,6,Lecture
35848,527,2015,15,1,12,13,7,Exercise
35849,527,2015,15,1,12,13,8,Lecture
35850,527,2015,15,1,12,13,9,Lecture
35851,527,2015,15,1,12,13,10,Lecture
35852,527,2015,15,1,12,13,11,Exercise
35853,527,2015,15,1,12,13,12,Exercise
35854,527,2015,15,1,12,13,13,Video
35855,528,2015,25,4,11,15,1,Video
35856,528,2015,25,4,11,15,2,Lecture
35857,528,2015,25,4,11,15,3,QCM
35858,528,2015,25,4,11,15,4,Lecture
35859,528,2015,25,4,11,15,5,QCM
35860,528,2015,25,4,11,15,6,Exercise
35861,528,2015,25,4,11,15,7,Lecture
35862,528,2015,25,4,11,15,8,Exercise
35863,528,2015,25,4,11,15,9,Video
35864,528,2015,25,4,11,15,10,Exercise
35865,528,2015,25,4,11,15,11,Lecture
35866,528,2015,25,4,11,15,12,Lecture
35867,528,2015,25,4,11,15,13,Exercise
35868,528,2015,25,4,11,15,14,Lecture
35869,528,2015,25,4,11,15,15,Examen
35870,529,2015,12,1,5,6,1,Exercise
35871,529,2015,12,1,5,6,2,Lecture
35872,529,2015,12,1,5,6,3,Lecture
35873,529,2015,12,1,5,6,4,Lecture
35874,529,2015,12,1,5,6,5,Video
35875,529,2015,12,1,5,6,6,Lecture
35876,530,2015,21,3,14,17,1,Lecture
35877,530,2015,21,3,14,17,2,Video
35878,530,2015,21,3,14,17,3,Exercise
35879,530,2015,21,3,14,17,4,Exercise
35880,530,2015,21,3,14,17,5,Exercise
35881,530,2015,21,3,14,17,6,Lecture
35882,530,2015,21,3,14,17,7,Exercise
35883,530,2015,21,3,14,17,8,Video
35884,530,2015,21,3,14,17,9,Lecture
35885,530,2015,21,3,14,17,10,Lecture
35886,530,2015,21,3,14,17,11,Lecture
35887,530,2015,21,3,14,17,12,Lecture
35888,530,2015,21,3,14,17,13,Lecture
35889,530,2015,21,3,14,17,14,Video
35890,530,2015,21,3,14,17,15,Exercise
35891,530,2015,21,3,14,17,16,Lecture
35892,530,2015,21,3,14,17,17,Examen
35893,531,2015,35,1,12,13,1,Lecture
35894,531,2015,35,1,12,13,2,Lecture
35895,531,2015,35,1,12,13,3,Lecture
35896,531,2015,35,1,12,13,4,Lecture
35897,531,2015,35,1,12,13,5,Exercise
35898,531,2015,35,1,12,13,6,Lecture
35899,531,2015,35,1,12,13,7,Exercise
35900,531,2015,35,1,12,13,8,Exercise
35901,531,2015,35,1,12,13,9,Lecture
35902,531,2015,35,1,12,13,10,Lecture
35903,531,2015,35,1,12,13,11,Lecture
35904,531,2015,35,1,12,13,12,QCM
35905,531,2015,35,1,12,13,13,Examen
35906,532,2015,15,1,3,4,1,Lecture
35907,532,2015,15,1,3,4,2,Lecture
35908,532,2015,15,1,3,4,3,QCM
35909,532,2015,15,1,3,4,4,Exercise
35910,533,2015,9,1,2,3,1,Lecture
35911,533,2015,9,1,2,3,2,QCM
35912,533,2015,9,1,2,3,3,Exercise
35913,534,2015,27,3,13,16,1,Lecture
35914,534,2015,27,3,13,16,2,Lecture
35915,534,2015,27,3,13,16,3,Lecture
35916,534,2015,27,3,13,16,4,Exercise
35917,534,2015,27,3,13,16,5,Exercise
35918,534,2015,27,3,13,16,6,Lecture
35919,534,2015,27,3,13,16,7,Lecture
35920,534,2015,27,3,13,16,8,Lecture
35921,534,2015,27,3,13,16,9,Lecture
35922,534,2015,27,3,13,16,10,QCM
35923,534,2015,27,3,13,16,11,Video
35924,534,2015,27,3,13,16,12,Lecture
35925,534,2015,27,3,13,16,13,Exercise
35926,534,2015,27,3,13,16,14,Video
35927,534,2015,27,3,13,16,15,Lecture
35928,534,2015,27,3,13,16,16,Lecture
35929,535,2015,6,2,4,6,1,Exercise
35930,535,2015,6,2,4,6,2,Lecture
35931,535,2015,6,2,4,6,3,Exercise
35932,535,2015,6,2,4,6,4,Video
35933,535,2015,6,2,4,6,5,Video
35934,535,2015,6,2,4,6,6,Examen
35935,536,2015,28,1,6,7,1,Exercise
35936,536,2015,28,1,6,7,2,Lecture
35937,536,2015,28,1,6,7,3,Video
35938,536,2015,28,1,6,7,4,Exercise
35939,536,2015,28,1,6,7,5,Lecture
35940,536,2015,28,1,6,7,6,Lecture
35941,536,2015,28,1,6,7,7,Lecture
35942,537,2015,6,1,3,4,1,Exercise
35943,537,2015,6,1,3,4,2,QCM
35944,537,2015,6,1,3,4,3,Lecture
35945,537,2015,6,1,3,4,4,Examen
35946,538,2015,10,1,3,4,1,Exercise
35947,538,2015,10,1,3,4,2,QCM
35948,538,2015,10,1,3,4,3,Lecture
35949,538,2015,10,1,3,4,4,Examen
35950,539,2015,11,1,4,5,1,Exercise
35951,539,2015,11,1,4,5,2,Lecture
35952,539,2015,11,1,4,5,3,Lecture
35953,539,2015,11,1,4,5,4,Video
35954,539,2015,11,1,4,5,5,Examen
35955,540,2015,38,3,19,22,1,Lecture
35956,540,2015,38,3,19,22,2,Lecture
35957,540,2015,38,3,19,22,3,Lecture
35958,540,2015,38,3,19,22,4,Exercise
35959,540,2015,38,3,19,22,5,Exercise
35960,540,2015,38,3,19,22,6,Exercise
35961,540,2015,38,3,19,22,7,Lecture
35962,540,2015,38,3,19,22,8,Lecture
35963,540,2015,38,3,19,22,9,Lecture
35964,540,2015,38,3,19,22,10,Lecture
35965,540,2015,38,3,19,22,11,QCM
35966,540,2015,38,3,19,22,12,Video
35967,540,2015,38,3,19,22,13,Exercise
35968,540,2015,38,3,19,22,14,Lecture
35969,540,2015,38,3,19,22,15,Exercise
35970,540,2015,38,3,19,22,16,Lecture
35971,540,2015,38,3,19,22,17,Lecture
35972,540,2015,38,3,19,22,18,Exercise
35973,540,2015,38,3,19,22,19,Lecture
35974,540,2015,38,3,19,22,20,Lecture
35975,540,2015,38,3,19,22,21,Lecture
35976,540,2015,38,3,19,22,22,Test
35977,541,2015,18,3,6,9,1,QCM
35978,541,2015,18,3,6,9,2,Exercise
35979,541,2015,18,3,6,9,3,Lecture
35980,541,2015,18,3,6,9,4,Lecture
35981,541,2015,18,3,6,9,5,Video
35982,541,2015,18,3,6,9,6,Exercise
35983,541,2015,18,3,6,9,7,Lecture
35984,541,2015,18,3,6,9,8,Video
35985,541,2015,18,3,6,9,9,Exercise
35986,542,2015,31,4,19,23,1,Lecture
35987,542,2015,31,4,19,23,2,Lecture
35988,542,2015,31,4,19,23,3,Video
35989,542,2015,31,4,19,23,4,Lecture
35990,542,2015,31,4,19,23,5,Lecture
35991,542,2015,31,4,19,23,6,Exercise
35992,542,2015,31,4,19,23,7,Exercise
35993,542,2015,31,4,19,23,8,Exercise
35994,542,2015,31,4,19,23,9,Lecture
35995,542,2015,31,4,19,23,10,Lecture
35996,542,2015,31,4,19,23,11,Exercise
35997,542,2015,31,4,19,23,12,Lecture
35998,542,2015,31,4,19,23,13,Video
35999,542,2015,31,4,19,23,14,Lecture
36000,542,2015,31,4,19,23,15,QCM
36001,542,2015,31,4,19,23,16,Video
36002,542,2015,31,4,19,23,17,Lecture
36003,542,2015,31,4,19,23,18,Exercise
36004,542,2015,31,4,19,23,19,Lecture
36005,542,2015,31,4,19,23,20,Exercise
36006,542,2015,31,4,19,23,21,Lecture
36007,542,2015,31,4,19,23,22,Lecture
36008,542,2015,31,4,19,23,23,Examen
36009,543,2015,31,4,10,14,1,Lecture
36010,543,2015,31,4,10,14,2,Lecture
36011,543,2015,31,4,10,14,3,Lecture
36012,543,2015,31,4,10,14,4,Exercise
36013,543,2015,31,4,10,14,5,QCM
36014,543,2015,31,4,10,14,6,Lecture
36015,543,2015,31,4,10,14,7,Test
36016,543,2015,31,4,10,14,8,Lecture
36017,543,2015,31,4,10,14,9,QCM
36018,543,2015,31,4,10,14,10,Lecture
36019,543,2015,31,4,10,14,11,Exercise
36020,543,2015,31,4,10,14,12,Lecture
36021,543,2015,31,4,10,14,13,Video
36022,543,2015,31,4,10,14,14,Examen
36023,544,2015,15,2,11,13,1,Lecture
36024,544,2015,15,2,11,13,2,Lecture
36025,544,2015,15,2,11,13,3,Lecture
36026,544,2015,15,2,11,13,4,Video
36027,544,2015,15,2,11,13,5,Exercise
36028,544,2015,15,2,11,13,6,Lecture
36029,544,2015,15,2,11,13,7,Lecture
36030,544,2015,15,2,11,13,8,Exercise
36031,544,2015,15,2,11,13,9,Exercise
36032,544,2015,15,2,11,13,10,Exercise
36033,544,2015,15,2,11,13,11,Lecture
36034,544,2015,15,2,11,13,12,Video
36035,544,2015,15,2,11,13,13,Examen
36036,545,2015,12,1,10,11,1,Lecture
36037,545,2015,12,1,10,11,2,Exercise
36038,545,2015,12,1,10,11,3,Lecture
36039,545,2015,12,1,10,11,4,Exercise
36040,545,2015,12,1,10,11,5,Lecture
36041,545,2015,12,1,10,11,6,Lecture
36042,545,2015,12,1,10,11,7,Lecture
36043,545,2015,12,1,10,11,8,Lecture
36044,545,2015,12,1,10,11,9,Exercise
36045,545,2015,12,1,10,11,10,Lecture
36046,545,2015,12,1,10,11,11,QCM
36047,546,2015,11,1,8,9,1,QCM
36048,546,2015,11,1,8,9,2,Exercise
36049,546,2015,11,1,8,9,3,Lecture
36050,546,2015,11,1,8,9,4,Lecture
36051,546,2015,11,1,8,9,5,Exercise
36052,546,2015,11,1,8,9,6,Lecture
36053,546,2015,11,1,8,9,7,Lecture
36054,546,2015,11,1,8,9,8,Exercise
36055,546,2015,11,1,8,9,9,Examen
36056,547,2015,15,1,5,6,1,Lecture
36057,547,2015,15,1,5,6,2,Exercise
36058,547,2015,15,1,5,6,3,Video
36059,547,2015,15,1,5,6,4,Lecture
36060,547,2015,15,1,5,6,5,Lecture
36061,547,2015,15,1,5,6,6,Lecture
36062,548,2015,35,2,23,25,1,Exercise
36063,548,2015,35,2,23,25,2,Exercise
36064,548,2015,35,2,23,25,3,Lecture
36065,548,2015,35,2,23,25,4,Video
36066,548,2015,35,2,23,25,5,Lecture
36067,548,2015,35,2,23,25,6,Exercise
36068,548,2015,35,2,23,25,7,Lecture
36069,548,2015,35,2,23,25,8,Lecture
36070,548,2015,35,2,23,25,9,Exercise
36071,548,2015,35,2,23,25,10,Lecture
36072,548,2015,35,2,23,25,11,Exercise
36073,548,2015,35,2,23,25,12,Lecture
36074,548,2015,35,2,23,25,13,Lecture
36075,548,2015,35,2,23,25,14,Exercise
36076,548,2015,35,2,23,25,15,Lecture
36077,548,2015,35,2,23,25,16,Video
36078,548,2015,35,2,23,25,17,Exercise
36079,548,2015,35,2,23,25,18,Exercise
36080,548,2015,35,2,23,25,19,Lecture
36081,548,2015,35,2,23,25,20,Lecture
36082,548,2015,35,2,23,25,21,Lecture
36083,548,2015,35,2,23,25,22,Lecture
36084,548,2015,35,2,23,25,23,Lecture
36085,548,2015,35,2,23,25,24,Lecture
36086,548,2015,35,2,23,25,25,Lecture
36087,549,2015,34,2,21,23,1,Lecture
36088,549,2015,34,2,21,23,2,Exercise
36089,549,2015,34,2,21,23,3,Lecture
36090,549,2015,34,2,21,23,4,Exercise
36091,549,2015,34,2,21,23,5,Lecture
36092,549,2015,34,2,21,23,6,Video
36093,549,2015,34,2,21,23,7,Lecture
36094,549,2015,34,2,21,23,8,Lecture
36095,549,2015,34,2,21,23,9,Lecture
36096,549,2015,34,2,21,23,10,Lecture
36097,549,2015,34,2,21,23,11,Lecture
36098,549,2015,34,2,21,23,12,Examen
36099,549,2015,34,2,21,23,13,Lecture
36100,549,2015,34,2,21,23,14,Lecture
36101,549,2015,34,2,21,23,15,Lecture
36102,549,2015,34,2,21,23,16,QCM
36103,549,2015,34,2,21,23,17,Lecture
36104,549,2015,34,2,21,23,18,Exercise
36105,549,2015,34,2,21,23,19,Exercise
36106,549,2015,34,2,21,23,20,Exercise
36107,549,2015,34,2,21,23,21,Lecture
36108,549,2015,34,2,21,23,22,Exercise
36109,549,2015,34,2,21,23,23,Examen
36110,550,2015,27,4,8,12,1,Lecture
36111,550,2015,27,4,8,12,2,Lecture
36112,550,2015,27,4,8,12,3,Exercise
36113,550,2015,27,4,8,12,4,Exercise
36114,550,2015,27,4,8,12,5,QCM
36115,550,2015,27,4,8,12,6,Lecture
36116,550,2015,27,4,8,12,7,Lecture
36117,550,2015,27,4,8,12,8,Video
36118,550,2015,27,4,8,12,9,Video
36119,550,2015,27,4,8,12,10,QCM
36120,550,2015,27,4,8,12,11,Lecture
36121,550,2015,27,4,8,12,12,Examen
36122,551,2015,26,4,14,18,1,Video
36123,551,2015,26,4,14,18,2,Lecture
36124,551,2015,26,4,14,18,3,Video
36125,551,2015,26,4,14,18,4,Exercise
36126,551,2015,26,4,14,18,5,Lecture
36127,551,2015,26,4,14,18,6,Exercise
36128,551,2015,26,4,14,18,7,Lecture
36129,551,2015,26,4,14,18,8,Lecture
36130,551,2015,26,4,14,18,9,Test
36131,551,2015,26,4,14,18,10,Exercise
36132,551,2015,26,4,14,18,11,Lecture
36133,551,2015,26,4,14,18,12,QCM
36134,551,2015,26,4,14,18,13,Lecture
36135,551,2015,26,4,14,18,14,Lecture
36136,551,2015,26,4,14,18,15,Exercise
36137,551,2015,26,4,14,18,16,Lecture
36138,551,2015,26,4,14,18,17,Lecture
36139,551,2015,26,4,14,18,18,Examen
36140,552,2015,6,1,1,2,1,Lecture
36141,552,2015,6,1,1,2,2,QCM
36142,553,2015,46,5,29,34,1,Lecture
36143,553,2015,46,5,29,34,2,Lecture
36144,553,2015,46,5,29,34,3,Exercise
36145,553,2015,46,5,29,34,4,Video
36146,553,2015,46,5,29,34,5,Lecture
36147,553,2015,46,5,29,34,6,Lecture
36148,553,2015,46,5,29,34,7,Lecture
36149,553,2015,46,5,29,34,8,Video
36150,553,2015,46,5,29,34,9,Lecture
36151,553,2015,46,5,29,34,10,Lecture
36152,553,2015,46,5,29,34,11,Video
36153,553,2015,46,5,29,34,12,Test
36154,553,2015,46,5,29,34,13,Lecture
36155,553,2015,46,5,29,34,14,Lecture
36156,553,2015,46,5,29,34,15,Exercise
36157,553,2015,46,5,29,34,16,Lecture
36158,553,2015,46,5,29,34,17,Lecture
36159,553,2015,46,5,29,34,18,Exercise
36160,553,2015,46,5,29,34,19,Lecture
36161,553,2015,46,5,29,34,20,Exercise
36162,553,2015,46,5,29,34,21,Lecture
36163,553,2015,46,5,29,34,22,QCM
36164,553,2015,46,5,29,34,23,Examen
36165,553,2015,46,5,29,34,24,Lecture
36166,553,2015,46,5,29,34,25,Lecture
36167,553,2015,46,5,29,34,26,Exercise
36168,553,2015,46,5,29,34,27,Exercise
36169,553,2015,46,5,29,34,28,Lecture
36170,553,2015,46,5,29,34,29,Lecture
36171,553,2015,46,5,29,34,30,Exercise
36172,553,2015,46,5,29,34,31,Lecture
36173,553,2015,46,5,29,34,32,Exercise
36174,553,2015,46,5,29,34,33,Exercise
36175,553,2015,46,5,29,34,34,Examen
36176,554,2015,37,4,19,23,1,Exercise
36177,554,2015,37,4,19,23,2,Lecture
36178,554,2015,37,4,19,23,3,Exercise
36179,554,2015,37,4,19,23,4,Exercise
36180,554,2015,37,4,19,23,5,QCM
36181,554,2015,37,4,19,23,6,Video
36182,554,2015,37,4,19,23,7,Lecture
36183,554,2015,37,4,19,23,8,Lecture
36184,554,2015,37,4,19,23,9,Lecture
36185,554,2015,37,4,19,23,10,Lecture
36186,554,2015,37,4,19,23,11,Lecture
36187,554,2015,37,4,19,23,12,Lecture
36188,554,2015,37,4,19,23,13,Lecture
36189,554,2015,37,4,19,23,14,Exercise
36190,554,2015,37,4,19,23,15,Lecture
36191,554,2015,37,4,19,23,16,Lecture
36192,554,2015,37,4,19,23,17,Video
36193,554,2015,37,4,19,23,18,Exercise
36194,554,2015,37,4,19,23,19,Lecture
36195,554,2015,37,4,19,23,20,Video
36196,554,2015,37,4,19,23,21,Lecture
36197,554,2015,37,4,19,23,22,Exercise
36198,554,2015,37,4,19,23,23,Examen
36199,555,2015,5,1,1,2,1,Lecture
36200,555,2015,5,1,1,2,2,QCM
36201,556,2015,14,1,8,9,1,Lecture
36202,556,2015,14,1,8,9,2,Lecture
36203,556,2015,14,1,8,9,3,Lecture
36204,556,2015,14,1,8,9,4,Lecture
36205,556,2015,14,1,8,9,5,Exercise
36206,556,2015,14,1,8,9,6,Lecture
36207,556,2015,14,1,8,9,7,Lecture
36208,556,2015,14,1,8,9,8,Video
36209,556,2015,14,1,8,9,9,Examen
36210,557,2015,37,1,16,17,1,Lecture
36211,557,2015,37,1,16,17,2,Lecture
36212,557,2015,37,1,16,17,3,Lecture
36213,557,2015,37,1,16,17,4,Lecture
36214,557,2015,37,1,16,17,5,Lecture
36215,557,2015,37,1,16,17,6,Exercise
36216,557,2015,37,1,16,17,7,Exercise
36217,557,2015,37,1,16,17,8,Lecture
36218,557,2015,37,1,16,17,9,Exercise
36219,557,2015,37,1,16,17,10,Lecture
36220,557,2015,37,1,16,17,11,Lecture
36221,557,2015,37,1,16,17,12,Exercise
36222,557,2015,37,1,16,17,13,QCM
36223,557,2015,37,1,16,17,14,Lecture
36224,557,2015,37,1,16,17,15,Lecture
36225,557,2015,37,1,16,17,16,Lecture
36226,557,2015,37,1,16,17,17,Examen
36227,558,2015,13,2,4,6,1,Exercise
36228,558,2015,13,2,4,6,2,Video
36229,558,2015,13,2,4,6,3,Exercise
36230,558,2015,13,2,4,6,4,Lecture
36231,558,2015,13,2,4,6,5,QCM
36232,558,2015,13,2,4,6,6,Examen
36233,559,2015,24,2,4,6,1,QCM
36234,559,2015,24,2,4,6,2,Video
36235,559,2015,24,2,4,6,3,Lecture
36236,559,2015,24,2,4,6,4,Exercise
36237,559,2015,24,2,4,6,5,Exercise
36238,559,2015,24,2,4,6,6,Examen
36239,560,2015,11,1,9,10,1,Exercise
36240,560,2015,11,1,9,10,2,Exercise
36241,560,2015,11,1,9,10,3,Lecture
36242,560,2015,11,1,9,10,4,QCM
36243,560,2015,11,1,9,10,5,Lecture
36244,560,2015,11,1,9,10,6,Exercise
36245,560,2015,11,1,9,10,7,Lecture
36246,560,2015,11,1,9,10,8,Lecture
36247,560,2015,11,1,9,10,9,Lecture
36248,560,2015,11,1,9,10,10,Examen
36249,561,2015,28,6,19,25,1,Exercise
36250,561,2015,28,6,19,25,2,Lecture
36251,561,2015,28,6,19,25,3,Video
36252,561,2015,28,6,19,25,4,Lecture
36253,561,2015,28,6,19,25,5,Exercise
36254,561,2015,28,6,19,25,6,Video
36255,561,2015,28,6,19,25,7,Lecture
36256,561,2015,28,6,19,25,8,Lecture
36257,561,2015,28,6,19,25,9,Exercise
36258,561,2015,28,6,19,25,10,QCM
36259,561,2015,28,6,19,25,11,Lecture
36260,561,2015,28,6,19,25,12,Lecture
36261,561,2015,28,6,19,25,13,Test
36262,561,2015,28,6,19,25,14,Exercise
36263,561,2015,28,6,19,25,15,Lecture
36264,561,2015,28,6,19,25,16,Exercise
36265,561,2015,28,6,19,25,17,QCM
36266,561,2015,28,6,19,25,18,Lecture
36267,561,2015,28,6,19,25,19,Lecture
36268,561,2015,28,6,19,25,20,Lecture
36269,561,2015,28,6,19,25,21,QCM
36270,561,2015,28,6,19,25,22,Lecture
36271,561,2015,28,6,19,25,23,Lecture
36272,561,2015,28,6,19,25,24,Lecture
36273,561,2015,28,6,19,25,25,Examen
36274,562,2015,7,1,4,5,1,Lecture
36275,562,2015,7,1,4,5,2,Exercise
36276,562,2015,7,1,4,5,3,Lecture
36277,562,2015,7,1,4,5,4,Video
36278,562,2015,7,1,4,5,5,Examen
36279,563,2015,59,1,17,18,1,Exercise
36280,563,2015,59,1,17,18,2,Lecture
36281,563,2015,59,1,17,18,3,Lecture
36282,563,2015,59,1,17,18,4,Lecture
36283,563,2015,59,1,17,18,5,Video
36284,563,2015,59,1,17,18,6,Lecture
36285,563,2015,59,1,17,18,7,Lecture
36286,563,2015,59,1,17,18,8,Lecture
36287,563,2015,59,1,17,18,9,Exercise
36288,563,2015,59,1,17,18,10,Lecture
36289,563,2015,59,1,17,18,11,Exercise
36290,563,2015,59,1,17,18,12,Exercise
36291,563,2015,59,1,17,18,13,Lecture
36292,563,2015,59,1,17,18,14,Lecture
36293,563,2015,59,1,17,18,15,Exercise
36294,563,2015,59,1,17,18,16,Lecture
36295,563,2015,59,1,17,18,17,Exercise
36296,563,2015,59,1,17,18,18,Examen
36297,564,2015,8,1,4,5,1,Video
36298,564,2015,8,1,4,5,2,Exercise
36299,564,2015,8,1,4,5,3,Lecture
36300,564,2015,8,1,4,5,4,Lecture
36301,564,2015,8,1,4,5,5,Exercise
36302,565,2015,24,1,7,8,1,Exercise
36303,565,2015,24,1,7,8,2,Exercise
36304,565,2015,24,1,7,8,3,Lecture
36305,565,2015,24,1,7,8,4,Lecture
36306,565,2015,24,1,7,8,5,QCM
36307,565,2015,24,1,7,8,6,Lecture
36308,565,2015,24,1,7,8,7,Lecture
36309,565,2015,24,1,7,8,8,Examen
36310,566,2015,11,1,9,10,1,Lecture
36311,566,2015,11,1,9,10,2,Lecture
36312,566,2015,11,1,9,10,3,Lecture
36313,566,2015,11,1,9,10,4,Lecture
36314,566,2015,11,1,9,10,5,Exercise
36315,566,2015,11,1,9,10,6,Video
36316,566,2015,11,1,9,10,7,Lecture
36317,566,2015,11,1,9,10,8,Exercise
36318,566,2015,11,1,9,10,9,Lecture
36319,566,2015,11,1,9,10,10,Examen
36320,567,2015,16,1,3,4,1,Exercise
36321,567,2015,16,1,3,4,2,Video
36322,567,2015,16,1,3,4,3,Lecture
36323,567,2015,16,1,3,4,4,Lecture
36324,568,2015,34,3,6,9,1,Video
36325,568,2015,34,3,6,9,2,Lecture
36326,568,2015,34,3,6,9,3,QCM
36327,568,2015,34,3,6,9,4,Lecture
36328,568,2015,34,3,6,9,5,Lecture
36329,568,2015,34,3,6,9,6,Lecture
36330,568,2015,34,3,6,9,7,Lecture
36331,568,2015,34,3,6,9,8,Video
36332,568,2015,34,3,6,9,9,Examen
36333,569,2015,30,1,8,9,1,Lecture
36334,569,2015,30,1,8,9,2,Exercise
36335,569,2015,30,1,8,9,3,Exercise
36336,569,2015,30,1,8,9,4,Exercise
36337,569,2015,30,1,8,9,5,Lecture
36338,569,2015,30,1,8,9,6,Lecture
36339,569,2015,30,1,8,9,7,Lecture
36340,569,2015,30,1,8,9,8,Lecture
36341,569,2015,30,1,8,9,9,Video
36342,570,2015,12,1,9,10,1,Exercise
36343,570,2015,12,1,9,10,2,Lecture
36344,570,2015,12,1,9,10,3,Exercise
36345,570,2015,12,1,9,10,4,Lecture
36346,570,2015,12,1,9,10,5,Lecture
36347,570,2015,12,1,9,10,6,Lecture
36348,570,2015,12,1,9,10,7,Video
36349,570,2015,12,1,9,10,8,Lecture
36350,570,2015,12,1,9,10,9,Lecture
36351,570,2015,12,1,9,10,10,Exercise
36352,571,2015,15,1,3,4,1,Lecture
36353,571,2015,15,1,3,4,2,Exercise
36354,571,2015,15,1,3,4,3,Video
36355,571,2015,15,1,3,4,4,Examen
36356,572,2015,23,4,16,20,1,Exercise
36357,572,2015,23,4,16,20,2,Video
36358,572,2015,23,4,16,20,3,Lecture
36359,572,2015,23,4,16,20,4,Video
36360,572,2015,23,4,16,20,5,Exercise
36361,572,2015,23,4,16,20,6,Lecture
36362,572,2015,23,4,16,20,7,Lecture
36363,572,2015,23,4,16,20,8,Video
36364,572,2015,23,4,16,20,9,Lecture
36365,572,2015,23,4,16,20,10,Lecture
36366,572,2015,23,4,16,20,11,Lecture
36367,572,2015,23,4,16,20,12,Video
36368,572,2015,23,4,16,20,13,Lecture
36369,572,2015,23,4,16,20,14,Exercise
36370,572,2015,23,4,16,20,15,Lecture
36371,572,2015,23,4,16,20,16,Lecture
36372,572,2015,23,4,16,20,17,Exercise
36373,572,2015,23,4,16,20,18,Exercise
36374,572,2015,23,4,16,20,19,Exercise
36375,572,2015,23,4,16,20,20,Examen
36376,573,2015,44,3,28,31,1,Exercise
36377,573,2015,44,3,28,31,2,Lecture
36378,573,2015,44,3,28,31,3,Exercise
